Product_Name,Price
"Lenovo IdeaPad Slim 3 14IAH8 77ID (83EQ0077ID) / Lenovo IdeaPad Slim 3 14IAH8 78ID (83EQ0078ID) / Lenovo IdeaPad Slim 3 14IAH8 6HID (83EQ006HID) / Lenovo IdeaPad Slim 3 14IAH8 6GID (83EQ006GID) / Lenovo IdeaPad Slim 3 14IAH8 3KID (83EQ003KID) / Lenovo IdeaPad Slim 3 14IAH8 3JID (83EQ003JID) (Intel Core i5 12450H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14"" FHD, Win 11 Home + Office Home Student) Arctic Grey, Abyss Blue, Arctic Grey, Abyss Blue, Arctic Grey, Abyss Blue",7900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 8 GB SSD 512 GB Win 11 + OH / Lenovo IdeaPad Slim 3 14IRH10 7DID (83K0007DID) / Lenovo IdeaPad Slim 3 14IRH10 7EID (83K0007EID) / Lenovo IdeaPad Slim 3 14IRH10 3NID (83K0003NID) / Lenovo IdeaPad Slim 3 14IRH10 3PID (83K0003PID) / LENOVO IDEAPAD SLIM 3 14 I5 13420H 8GB 512GB W11+OHS (Intel Core i5 13420H, RAM 8 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Cosmic Blue, Luna Grey, Cosmic Blue, Luna Grey)",7950000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 8 GB SSD 512 GB Win 11 Pro + OH (Intel Core i5 13420H, RAM 8 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",8900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 8 GB SSD 1 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 8 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",9900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 8 GB SSD 2 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 8 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 8 GB SSD 4 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 8 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 16 GB SSD 512 GB Win 11 + OH / Lenovo IdeaPad Slim 3 14IRH10 3PID (83K0003PID) / LENOVO IDEAPAD SLIM 3 14 I5 13420H 16GB 512GB W11+OHS (Intel Core i5 13420H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Luna Grey)",8350000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 16 GB SSD 512 GB Win 11 Pro + OH (Intel Core i5 13420H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",9400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 16 GB SSD 1 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 16 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 16 GB SSD 2 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 16 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 16 GB SSD 4 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 16 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 24 GB SSD 512 GB Win 11 Pro + OH (Intel Core i5 13420H, RAM 24 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",9900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 24 GB SSD 1 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 24 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 24 GB SSD 2 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 24 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 24 GB SSD 4 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 24 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 40 GB SSD 512 GB Win 11 Pro + OH (Intel Core i5 13420H, RAM 40 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 40 GB SSD 1 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 40 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 40 GB SSD 2 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 40 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i5 13420H Memori 40 GB SSD 4 TB Win 11 Pro + OH (Intel Core i5 13420H, RAM 40 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRU9 Core 5 120U Memori 16 GB SSD 512 GB Win 11 + OHS / Lenovo IdeaPad Slim 3 14IRU9-2EID (83E5002EID) / Lenovo IdeaPad Slim 3 14IRU9-2GID (83E5002GID) (Intel Core 5 120U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 FHD, Win 11 Home + Office Home Student) Ready Stock (Abyss Blue, Artic Grey)",9850000
"Lenovo IdeaPad Slim 3 14IRU9 Core 5 120U Memori 16 GB SSD 512 GB Win 11 Pro + OHS (Intel Core 5 120U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 FHD, Windows 11 Profesional + Office Home Student) Ready Stock",10900000
"Lenovo IdeaPad Slim 3 14IRU9 Core 5 120U Memori 16 GB SSD 1 TB Win 11 Pro + OHS (Intel Core 5 120U, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14 FHD, Windows 11 Profesional + Office Home Student) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRU9 Core 5 120U Memori 16 GB SSD 2 TB Win 11 Pro + OHS (Intel Core 5 120U, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14 FHD, Windows 11 Profesional + Office Home Student) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRU9 Core 5 120U Memori 16 GB SSD 4 TB Win 11 Pro + OHS (Intel Core 5 120U, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14 FHD, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 16 GB SSD 512 GB Win 11 + OH / Lenovo IdeaPad Slim 3 14IRH10R 0VID (83K3000VID) / Lenovo IdeaPad Slim 3 14IRH10R 0WID (83K3000WID) / Lenovo IdeaPad Slim 3 14IRH10R 0HID (83K3000HID) / Lenovo IdeaPad Slim 3 14IRH10R 0JID (83K3000JID) / LENOVO IDEAPAD SLIM 3 14 I5 210H 16GB 512GB W11+OHS (Intel Core 5 210H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Luna Grey, Cosmic Blue, Luna Grey, Cosmic Blue)",9250000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 16 GB SSD 512 GB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 16 GB SSD 1 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 16 GB SSD 2 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 16 GB SSD 4 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 24 GB SSD 512 GB Win 11 Pro + OH (Intel Core 5 210H, RAM 24 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",10900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 24 GB SSD 1 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 24 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 24 GB SSD 2 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 24 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 24 GB SSD 4 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 24 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 40 GB SSD 512 GB Win 11 Pro + OH (Intel Core 5 210H, RAM 40 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 40 GB SSD 1 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 40 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 40 GB SSD 2 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 40 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 5 210H Memori 40 GB SSD 4 TB Win 11 Pro + OH (Intel Core 5 210H, RAM 40 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15400000
"Lenovo IdeaPad 3 14ITL6-GUID / Lenovo IdeaPad 3 14ITL6-GVID / Lenovo IdeaPad 3 14ITL6-GWID (Intel Core i7-1165G7, RAM 8GB, SSD 512GB, Vga Intel, LED 14"", Win 10 Home)",12000000
"Lenovo IdeaPad 3 14ITL6-UDID / Lenovo IdeaPad 3 14ITL6-UCID (Intel Core i7-1165G7, RAM 8GB, SSD 512GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Windows 10 + Office Home Student) Grey, Blue",12100000
"Lenovo IdeaPad 3 14ITL6-4YID (82H7014YID) / Lenovo IdeaPad 3 14ITL6-4WID (82H7014WID) / Lenovo IdeaPad 3 14ITL6-4XID (82H7014XID) (Intel Core i7 1165G7, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Win 11 Home + Office Home Student) Arctic Grey, Abyss Blue, Sand",9950000
"Lenovo IdeaPad Slim 3 5CID (Intel Core i7-1165G7, RAM 12GB, HDD 1 TB + SSD 256GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Win 11 Home + Office Home Student)",10600000
"Lenovo IdeaPad 3 14ITL6-R6ID / Lenovo IdeaPad 3 14ITL6-RAID / Lenovo Ideapad 3 14ITLG6-RBID (Intel Core i7-1165G7, RAM 8GB, SSD 512 GB, Vga nVidia GeForce MX450 2GB, LED 14"", Windows 10)",10700000
"Lenovo IdeaPad 3 14ITL6-UEID / Lenovo IdeaPad 3 14ITL6-UFID / Lenovo Ideapad 3 14ITLG6-UGID / Lenovo Ideapad 3 14ITLG6-UHID / LENOVO IDEAPAD SLIM 3 14 I7 1165G7 8GB 512GB MX450 2GB W11+OHS (Intel Core i7-1165G7, RAM 8GB, SSD 512 GB, Vga nVidia GeForce MX450 2GB, LED 14"" FHD, Windows 10 / Windows 11 + Office Home Student) Sand, Sand, Grey, Blue",10800000
"Lenovo IdeaPad 3 14ITL6-50ID / Lenovo IdeaPad 3 14ITL6-51ID / Lenovo IdeaPad 3 14ITL6-52ID (Intel Core i7-1165G7, RAM 8GB, SSD 512GB, Vga Nvidia GeForce MX450 2GB, LED 14"" FHD, Win 11 Home + Office Home Student) Blue, Grey, Sand",11800000
"Lenovo Ideapad 3 15ITL6 HLID / Lenovo Ideapad 3 15ITL6 HMID / Lenovo Ideapad 3 15ITL6 HNID / (Lenovo IdeaPad 3 15ITL6-HLID/HMID/HNID) (Intel Core i7-1165G7, RAM 8GB, SSD 512 GB, Vga nVidia GeForce MX450 2GB, LED 15.6"" FHD, Windows 10 + Office Home Student)",13850000
"Lenovo IdeaPad Slim 3 14IRH8 58ID (83EL0058ID) / Lenovo IdeaPad Slim 3 14IRH8 59ID (83EL0059ID) Lenovo IdeaPad Slim 3 14IRH8 2BID (83EL002BID) / Lenovo IdeaPad Slim 3 14IRH8 2AID (83EL002AID) (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14"" FHD, Win 11 Home + Office Home Student) Arctic Grey, Abyss Blue, Arctic Grey, Abyss Blue",10650000
"Lenovo IdeaPad Slim 3 14IRH8 3LID (83K0003LID) / Lenovo IdeaPad Slim 3 14IRH8 3MID (83K0003MID) (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Win 11 Home + Office Home Student) Luna Grey, Cosmic Blue",9900000
"Lenovo IdeaPad 3 14IAU7 DLID (82RJ00DLID) / Lenovo IdeaPad 3 14IAU7 DKID (82RJ00DKID) / Lenovo IdeaPad 3 14IAU7 DMID (82RJ00DMID) / Lenovo IdeaPad 3 14IAU7-5QID (82RJ005QID) / Lenovo IdeaPad 3 14IAU7-5RID (82RJ005RID) / Lenovo IdeaPad 3 14IAU7-5SID (82RJ005SID) / LENOVO IDEAPAD SLIM 3 14 I7 1255 8GB 512GB W11+OHS (Intel Core i7 1255U, RAM 8 GB, SSD 512 GB, Vga Intel Iris Xe Graphics, LED 14"" FHD, Win 11 Home + Office Home Student) Arctic Grey, Abyss Blue, Misty Blue, Artic Grey, Misty Blue, Abyss Blue",10300000
"Lenovo IdeaPad Slim 3 14IRU9 Core 7 150U Memori 16 GB SSD 512 GB Win 11 + OHS / Lenovo IdeaPad Slim 3 14IRU9 2HID (83E5002HID) / Lenovo IdeaPad Slim 3 14IRU9 2FID (83E5002FID) / LENOVO IDEAPAD SLIM 3 14 CORE 7 150U 16GB 512GB W11+OHS (Intel Core 7 150U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14"" FHD, Win 11 Home + Office Home Student) Ready Stock (Arctic Grey, Abyss Blue)",11550000
"Lenovo IdeaPad Slim 3 14IRU9 Core 7 150U Memori 16 GB SSD 512 GB Win 11 Pro + OHS (Intel Core 7 150U, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",12400000
"Lenovo IdeaPad Slim 3 14IRU9 Core 7 150U Memori 16 GB SSD 1 TB Win 11 Pro + OHS (Intel Core 7 150U, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",13400000
"Lenovo IdeaPad Slim 3 14IRU9 Core 7 150U Memori 16 GB SSD 2 TB Win 11 Pro + OHS (Intel Core 7 150U, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRU9 Core 7 150U Memori 16 GB SSD 4 TB Win 11 Pro + OHS (Intel Core 7 150U, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14"" FHD, Windows 11 Profesional + Office Home Student) Ready Stock",15900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 16 GB SSD 512 GB Win 11 + OH / Lenovo IdeaPad Slim 3 14IRH10 7GID (83K0007GID) / Lenovo IdeaPad Slim 3 14IRH10 7FID (83K0007FID) / LENOVO IDEAPAD SLIM 3 14 I7 13620H 16GB 512GB W11+OHS (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Luna Grey, Cosmic Blue)",10650000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 16 GB SSD 512 GB Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",11900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 16 GB SSD 1 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 16 GB SSD 2 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 16 GB SSD 4 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 16 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 24 GB SSD 512 GB Win 11 Pro + OH (Intel Core i7 13620H, RAM 24 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 24 GB SSD 1 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 24 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 24 GB SSD 2 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 24 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 24 GB SSD 4 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 24 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 40 GB SSD 512 GB Win 11 Pro + OH (Intel Core i7 13620H, RAM 40 GB, SSD 512 GB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 40 GB SSD 1 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 40 GB, SSD 1 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 40 GB SSD 2 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 40 GB, SSD 2 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15400000
"Lenovo IdeaPad Slim 3 14IRH10 Core i7 13620H Memori 40 GB SSD 4 TB Win 11 Pro + OH (Intel Core i7 13620H, RAM 40 GB, SSD 4 TB, Vga Intel UHD Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",16900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 16 GB SSD 512 GB Win 11 + OH / Lenovo IdeaPad Slim 3 14IRH10R 0LID (83K3000LID) / Lenovo IdeaPad Slim 3 14IRH10R 0KID (83K3000KID) / LENOVO IDEAPAD SLIM 3 14 CORE I7 240H 16GB 512GB W11+OHS (Intel Core 7 240H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Win 11 Home + Office Home) Ready Stock (Luna Grey, Cosmic Blue)",11250000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 16 GB SSD 512 GB Win 11 Pro + OH (Intel Core 7 240H, RAM 16 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 16 GB SSD 1 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 16 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 16 GB SSD 2 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 16 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 16 GB SSD 4 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 16 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 24 GB SSD 512 GB Win 11 Pro + OH (Intel Core 7 240H, RAM 24 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",12900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 24 GB SSD 1 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 24 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 24 GB SSD 2 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 24 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 24 GB SSD 4 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 24 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",16400000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 40 GB SSD 512 GB Win 11 Pro + OH (Intel Core 7 240H, RAM 40 GB, SSD 512 GB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",13900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 40 GB SSD 1 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 40 GB, SSD 1 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",14900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 40 GB SSD 2 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 40 GB, SSD 2 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",15900000
"Lenovo IdeaPad Slim 3 14IRH10R Core 7 240H Memori 40 GB SSD 4 TB Win 11 Pro + OH (Intel Core 7 240H, RAM 40 GB, SSD 4 TB, Vga Intel Graphics, LED 14 WUXGA, Windows 11 Profesional + Office Home) Ready Stock",17400000
"Lenovo IdeaPad Slim 3i Intel 6405U Memori 4 GB SSD 256 GB Win 10 / Lenovo IdeaPad Slim 3i 14IIL05-CSID / Lenovo IdeaPad Slim 3i 14IIL05-CTID / Lenovo IdeaPad Slim 3i 14IIL05-CUID / Lenovo IdeaPad Slim 3i 14IIL05-CVID (Intel Pentium Gold 6405U, RAM 4GB, SSD 256GB, Intel UHD Graphics, 14"" HD, Win 10 Home + Office Home Student)",5550000
"Lenovo IdeaPad Slim 3i 14IIL05-RAID / Lenovo IdeaPad Slim 3i 14IIL05-RBID / Lenovo IdeaPad Slim 3i 14IIL05-RCID / Lenovo IdeaPad Slim 3i 14IIL05-RDID (Intel Core i3-1005G1, RAM 4GB, SSD 256GB, Intel UHD Graphics, 14"" FHD, Win 10 Home) Abyss Blue, Business Black, Cherry Red, Platinum Grey",6950000
"Lenovo IdeaPad Slim 3i 14IML05-F0ID / Lenovo IdeaPad Slim 3i 14IML05-F1ID (Intel Core i3-10110U, RAM 4GB, SSD 256GB, 14"" HD, Intel UHD Graphics, Win 10 Home + Office Home Student)",6500000
"Lenovo IdeaPad Slim 3i 3JID / Lenovo IdeaPad Slim 3i 3RID (Intel Core i3-1005G1, RAM 4GB, SSD 512GB, Vga Intel, LED 15.6"" FHD, Win 10 Home + Office Home Student) Black, Grey",6950000
"Lenovo IdeaPad Slim 3i 14IML05-EAID / Lenovo IdeaPad Slim 3i 14IML05-EBID / Lenovo IdeaPad Slim 3i 14IML05-JXID / Lenovo IdeaPad Slim 3i 14IML05-JWID (Intel Core i3-10110U, RAM 4GB, SSD 256 GB, Vga Intel, LED 14"" FHD, Windows 10 + Office Home Student) Grey, Blue, Grey, Blue",7250000
"Lenovo IdeaPad Slim 3i 14IML05-EEID (Intel Core i3-10110U, RAM 4GB, SSD 512GB, Vga Nvidia GeForce MX130 2GB, LED 14"" FHD, Win 10 Home + Office Home Student)",8400000
"Lenovo Ideapad Slim 3i 15 3XID (Intel Core i3 1115G4, RAM 4 GB, SSD 512 GB, Vga Intel, LED 15.6"" FHD, Windows 10 + Office Home Student)",7350000
"Lenovo IdeaPad Slim 3i 14IIL05-XVID / Lenovo IdeaPad Slim 3i 14IIL05-XUID (Intel Core i5 1035G1, RAM 4GB, HDD 1 TB, Vga intel, LED 14"" FHD, Windows 10)",8100000
